depth_m,speed_mps,cweight_kg,whp_barg,temp_degC,pressure_bara,frequency_hz,datetime,timestamp
777.6019,-1.4984131,142.11348,-0.3824979,155.57573,37.076496,15.790334,2020-12-11 16:05:11.328,1607655911.328
777.24133,-1.4983927,142.76062,-0.38152933,155.6241,37.0431,16.219906,2020-12-11 16:05:11.328,1607655911.328
776.86975,-1.4974647,141.87079,-0.3823042,155.6456,37.007545,15.754345,2020-12-11 16:05:12.192,1607655912.192
776.49457,-1.4970833,142.80104,-0.38240254,155.68591,36.976307,15.973969,2020-12-11 16:05:12.192,1607655912.192
776.04645,-1.496542,142.76958,-0.38220733,155.7316,36.94183,15.919004,2020-12-11 16:05:12.192,1607655912.192
775.5693,-1.4956548,141.58546,-0.38104504,155.7746,36.907356,15.695909,2020-12-11 16:05:13.056,1607655913.056
775.37256,-1.4971924,142.45728,-0.38143247,155.81221,36.87504,16.165258,2020-12-11 16:05:13.056,1607655913.056
775.001,-1.4963567,141.82585,-0.38007647,155.84447,36.84164,15.376411,2020-12-11 16:05:13.056,1607655913.056
774.6258,-1.4959717,142.86844,-0.38133413,155.88478,36.809322,15.741162,2020-12-11 16:05:13.920,1607655913.92
774.25055,-1.4963567,142.85945,-0.38201362,155.91702,36.77485,15.748655,2020-12-11 16:05:13.920,1607655913.92
773.879,-1.4958191,141.06644,-0.38172305,155.9842,36.740376,15.376305,2020-12-11 16:05:13.920,1607655913.92
773.5038,-1.4959717,142.6932,-0.38201362,156.04602,36.708057,16.081762,2020-12-11 16:05:13.920,1607655913.92
773.0557,-1.4954617,143.32458,-0.38240254,156.09978,36.673584,15.151801,2020-12-11 16:05:14.784,1607655914.784
772.57855,-1.4944811,141.69104,-0.38211048,156.14278,36.641262,15.9457445,2020-12-11 16:05:14.784,1607655914.784
772.38184,-1.4959717,141.96068,-0.38143247,156.19385,36.60787,15.5800085,2020-12-11 16:05:14.784,1607655914.784
772.0139,-1.4935507,141.7832,-0.3818199,156.25029,36.573395,15.464884,2020-12-11 16:05:15.648,1607655915.648
771.6387,-1.4941218,142.37411,-0.38152933,156.3121,36.539997,15.699,2020-12-11 16:05:15.648,1607655915.648
771.2635,-1.4946747,141.78545,-0.3818199,156.34973,36.5066,14.97289,2020-12-11 16:05:15.648,1607655915.648
770.8919,-1.4935507,141.86633,-0.38191825,156.39543,36.47428,15.594923,2020-12-11 16:05:15.648,1607655915.648
770.4402,-1.4953413,143.26617,-0.38201362,156.43843,36.440884,15.480255,2020-12-11 16:05:16.512,1607655916.512
769.963,-1.4944811,141.58769,-0.3823042,156.51102,36.40641,15.662395,2020-12-11 16:05:16.512,1607655916.512
769.76996,-1.4935303,141.34953,-0.3818199,156.57014,36.373016,15.734899,2020-12-11 16:05:16.512,1607655916.512
769.3984,-1.4935507,142.24382,-0.3818199,156.62929,36.33962,14.888728,2020-12-11 16:05:17.376,1607655917.376
769.0268,-1.49233,140.87093,-0.38211048,156.6696,36.30622,15.044942,2020-12-11 16:05:17.376,1607655917.376
768.6516,-1.4929763,142.08202,-0.38143247,156.72069,36.273903,15.705586,2020-12-11 16:05:17.376,1607655917.376
768.28,-1.4924049,142.28201,-0.38036555,156.78252,36.240505,15.368783,2020-12-11 16:05:17.376,1607655917.376
767.8283,-1.49296,141.59222,-0.38017333,156.83897,36.20603,15.724788,2020-12-11 16:05:18.240,1607655918.24
767.35474,-1.4933269,140.99226,-0.38133413,156.90617,36.173714,15.700511,2020-12-11 16:05:18.240,1607655918.24
767.1581,-1.4935303,140.71817,-0.38143247,156.968,36.13924,15.283206,2020-12-11 16:05:18.240,1607655918.24
766.78284,-1.4935507,142.5831,-0.3823042,157.05403,36.106922,14.687563,2020-12-11 16:05:19.104,1607655919.104
766.4149,-1.49233,141.66635,-0.38220733,157.11588,36.07245,14.761251,2020-12-11 16:05:19.104,1607655919.104
766.03973,-1.4929763,140.41483,-0.38211048,157.19385,36.03905,15.2424965,2020-12-11 16:05:19.104,1607655919.104
765.6645,-1.4924049,141.4911,-0.38259476,157.28795,36.006733,15.375703,2020-12-11 16:05:19.104,1607655919.104
765.2966,-1.4911295,139.88681,-0.38172305,157.36053,35.97118,15.151123,2020-12-11 16:05:19.968,1607655919.968
764.8485,-1.4917593,141.29561,-0.38084984,157.41162,35.939938,15.124628,2020-12-11 16:05:19.968,1607655919.968
764.3677,-1.4933074,142.14494,-0.38220733,157.48422,35.905464,14.972,2020-12-11 16:05:19.968,1607655919.968
764.1746,-1.49233,141.16754,-0.38278848,157.5407,35.87099,15.200517,2020-12-11 16:05:20.832,1607655920.832
763.80304,-1.49233,140.8934,-0.38259476,157.59717,35.83975,15.170007,2020-12-11 16:05:20.832,1607655920.832
763.43146,-1.4918683,140.64851,-0.38211048,157.65633,35.805275,15.184951,2020-12-11 16:05:20.832,1607655920.832
763.0563,-1.4912605,141.81015,-0.3818199,157.69666,35.77188,14.8786545,2020-12-11 16:05:20.832,1607655920.832
762.6847,-1.4911295,140.91815,-0.38269162,157.77196,35.738483,15.283865,2020-12-11 16:05:21.696,1607655921.696
762.2549,-1.4894586,140.32272,-0.38288683,157.86876,35.705086,14.855784,2020-12-11 16:05:21.696,1607655921.696
761.76306,-1.4909793,140.30919,-0.38211048,157.98978,35.672768,15.347722,2020-12-11 16:05:21.696,1607655921.696
761.57,-1.4899088,140.38336,-0.38240254,158.14308,35.638294,15.797291,2020-12-11 16:05:22.560,1607655922.56
761.1948,-1.4898885,140.6867,-0.38211048,158.32327,35.605976,15.299671,2020-12-11 16:05:22.560,1607655922.56
760.82324,-1.4911093,141.4911,-0.38288683,158.5008,35.57258,15.1432495,2020-12-11 16:05:22.560,1607655922.56
760.448,-1.4918683,140.7204,-0.3823042,158.66757,35.53918,14.850542,2020-12-11 16:05:23.424,1607655923.424
760.0801,-1.4901352,140.07327,-0.3823042,158.8236,35.506863,15.623126,2020-12-11 16:05:23.424,1607655923.424
759.6466,-1.4894787,140.87544,-0.38123876,158.97423,35.47239,15.622729,2020-12-11 16:05:23.424,1607655923.424
759.1585,-1.4886318,140.30249,-0.3809482,159.09799,35.43899,15.306825,2020-12-11 16:05:23.424,1607655923.424
758.9618,-1.4898885,139.79242,-0.3809482,159.26479,35.406673,15.316076,2020-12-11 16:05:24.288,1607655924.288
758.5902,-1.4886881,140.83499,-0.3806576,159.50156,35.373276,14.809567,2020-12-11 16:05:24.288,1607655924.288
758.2186,-1.4886881,141.58995,-0.37988126,159.80025,35.33988,15.063791,2020-12-11 16:05:24.288,1607655924.288
757.84705,-1.4885066,139.78346,-0.38084984,160.19315,35.306484,15.440909,2020-12-11 16:05:25.152,1607655925.152
757.4755,-1.4888965,139.12062,-0.3804639,160.59149,35.274166,15.347574,2020-12-11 16:05:25.152,1607655925.152
757.042,-1.4894787,140.73164,-0.38027018,161.06796,35.241844,15.682492,2020-12-11 16:05:25.152,1607655925.152
756.5539,-1.4874777,141.61693,-0.38133413,161.78145,35.20845,14.731854,2020-12-11 16:05:25.152,1607655925.152
756.36084,-1.4874674,140.15643,-0.3816262,162.64325,35.173977,15.735431,2020-12-11 16:05:26.016,1607655926.016
755.9856,-1.4874674,139.75647,-0.3806576,163.42986,35.141655,15.880152,2020-12-11 16:05:26.016,1607655926.016
755.6177,-1.4874674,140.1542,-0.38036555,164.07385,35.10826,15.396135,2020-12-11 16:05:26.016,1607655926.016
755.2461,-1.4873798,139.87105,-0.38123876,164.61285,35.07594,15.70182,2020-12-11 16:05:26.880,1607655926.88
754.8746,-1.4866148,140.635,-0.38152933,165.05223,35.042545,15.649278,2020-12-11 16:05:26.880,1607655926.88
754.4848,-1.487372,140.36766,-0.38104504,165.40538,35.009148,16.151772,2020-12-11 16:05:26.880,1607655926.88
754.0513,-1.4881772,139.71153,-0.38056076,165.62646,34.974674,16.184248,2020-12-11 16:05:26.880,1607655926.88
753.58136,-1.4863039,139.37001,-0.38075447,165.79362,34.94343,15.666934,2020-12-11 16:05:27.744,1607655927.744
753.38464,-1.4874674,140.28001,-0.3806576,165.93654,34.911114,15.926131,2020-12-11 16:05:27.744,1607655927.744
753.0167,-1.4862671,139.79468,-0.38027018,166.11452,34.87664,15.383139,2020-12-11 16:05:27.744,1607655927.744
752.64514,-1.4862717,139.1835,-0.38036555,166.34914,34.845398,15.6272545,2020-12-11 16:05:28.608,1607655928.608
752.2736,-1.485474,139.96991,-0.3797844,166.70244,34.812,15.640725,2020-12-11 16:05:28.608,1607655928.608
751.90204,-1.4862671,140.15643,-0.38017333,167.13402,34.779682,15.959251,2020-12-11 16:05:28.608,1607655928.608
751.46857,-1.4858648,139.30931,-0.37949532,167.74103,34.746284,15.9715805,2020-12-11 16:05:28.608,1607655928.608
750.9804,-1.4863039,139.49582,-0.3797844,168.5047,34.713966,15.9159975,2020-12-11 16:05:29.472,1607655929.472
750.78735,-1.4862467,139.5767,-0.37939698,169.58171,34.68165,15.707167,2020-12-11 16:05:29.472,1607655929.472
750.4121,-1.4874878,139.48907,-0.37930012,170.86708,34.64933,15.506664,2020-12-11 16:05:29.472,1607655929.472
750.0442,-1.4862717,138.80829,-0.3804639,172.05032,34.615932,15.608235,2020-12-11 16:05:30.336,1607655930.336
749.669,-1.4863567,139.79016,-0.38017333,173.18268,34.583614,15.652739,2020-12-11 16:05:30.336,1607655930.336
749.3011,-1.4844322,139.95644,-0.38056076,174.475,34.551292,15.537347,2020-12-11 16:05:30.336,1607655930.336
748.8566,-1.4845952,138.2578,-0.3804639,175.80307,34.518974,15.726122,2020-12-11 16:05:30.336,1607655930.336
748.37946,-1.4863039,139.2105,-0.37968904,176.94766,34.486656,16.32655,2020-12-11 16:05:31.200,1607655931.2
747.8148,-1.4862671,138.77682,-0.3809482,178.43387,34.42094,16.530216,2020-12-11 16:05:31.200,1607655931.2
747.4469,-1.4850464,139.5767,-0.3804639,178.95381,34.389698,16.529404,2020-12-11 16:05:32.064,1607655932.064
747.0753,-1.485145,139.33406,-0.3799796,179.33028,34.3563,16.42608,2020-12-11 16:05:32.064,1607655932.064
746.70374,-1.4843712,138.40833,-0.38027018,179.58218,34.323982,16.432518,2020-12-11 16:05:32.064,1607655932.064
746.2885,-1.4847658,138.26227,-0.38075447,179.82599,34.29274,16.870724,2020-12-11 16:05:32.928,1607655932.928
745.78577,-1.4828023,139.24644,-0.3809482,180.03731,34.26042,16.704424,2020-12-11 16:05:32.928,1607655932.928
745.5927,-1.4838257,139.48012,-0.3799796,180.18903,34.227024,17.013575,2020-12-11 16:05:32.928,1607655932.928
745.2211,-1.4826254,137.97917,-0.38017333,180.30824,34.19363,17.077765,2020-12-11 16:05:32.928,1607655932.928
744.8496,-1.4838257,138.89365,-0.37939698,180.39766,34.162388,17.336206,2020-12-11 16:05:33.792,1607655933.792
744.4816,-1.4829102,138.34543,-0.38007647,180.50063,34.13007,17.070745,2020-12-11 16:05:33.792,1607655933.792
744.1101,-1.4832878,138.4263,-0.37959218,180.56294,34.096672,17.524174,2020-12-11 16:05:33.792,1607655933.792
743.66565,-1.4823289,139.4082,-0.38007647,180.61984,34.066505,18.008017,2020-12-11 16:05:34.656,1607655934.656
743.1885,-1.4828023,138.74535,-0.37939698,180.69301,34.03311,17.775826,2020-12-11 16:05:34.656,1607655934.656
742.9954,-1.4838257,138.23534,-0.37959218,180.73366,34.00079,17.911234,2020-12-11 16:05:34.656,1607655934.656
742.6275,-1.482605,138.10051,-0.38017333,180.78516,33.96847,18.400187,2020-12-11 16:05:34.656,1607655934.656
742.2559,-1.482605,138.84424,-0.38123876,180.81496,33.936153,18.44299,2020-12-11 16:05:35.520,1607655935.52
741.88434,-1.4828913,138.44203,-0.38143247,180.87729,33.903835,18.378912,2020-12-11 16:05:35.520,1607655935.52
741.5164,-1.482017,137.2624,-0.38104504,180.9342,33.871513,18.212347,2020-12-11 16:05:35.520,1607655935.52
741.08655,-1.482291,138.24432,-0.38084984,180.9911,33.839195,18.631594,2020-12-11 16:05:36.384,1607655936.384
740.5948,-1.4828023,137.94547,-0.3804639,181.02634,33.806877,17.83361,2020-12-11 16:05:36.384,1607655936.384
740.4054,-1.4814047,138.30498,-0.38075447,181.05887,33.77456,18.414162,2020-12-11 16:05:36.384,1607655936.384
740.0338,-1.482605,138.53865,-0.38007647,181.10765,33.743317,18.531195,2020-12-11 16:05:36.384,1607655936.384
739.66223,-1.4826254,137.96346,-0.38104504,181.11578,33.711,19.133717,2020-12-11 16:05:37.248,1607655937.248
739.2943,-1.4817834,137.58821,-0.38075447,181.10493,33.6776,18.576548,2020-12-11 16:05:37.248,1607655937.248
738.9227,-1.4821625,138.01962,-0.3797844,181.05074,33.647434,18.063358,2020-12-11 16:05:37.248,1607655937.248
738.5512,-1.4814047,138.97905,-0.3804639,181.02634,33.61404,18.168306,2020-12-11 16:05:38.112,1607655938.112
738.125,-1.4810864,137.17703,-0.3809482,181.01009,33.58172,18.423294,2020-12-11 16:05:38.112,1607655938.112
737.6405,-1.4793005,137.53426,-0.3818199,181.00195,33.547245,18.524685,2020-12-11 16:05:38.112,1607655938.112
737.44745,-1.4789633,138.7813,-0.38036555,181.03989,33.517082,17.540297,2020-12-11 16:05:38.112,1607655938.112
737.07947,-1.4789835,138.85545,-0.38036555,181.03447,33.484764,18.021301,2020-12-11 16:05:38.976,1607655938.976
736.71155,-1.4784217,137.10287,-0.3809482,181.00195,33.452442,17.642553,2020-12-11 16:05:38.976,1607655938.976
736.34,-1.4786669,137.24216,-0.38027018,180.92065,33.42228,18.03771,2020-12-11 16:05:38.976,1607655938.976
735.96844,-1.4789835,138.30049,-0.37968904,180.84477,33.38888,17.839245,2020-12-11 16:05:39.840,1607655939.84
735.5568,-1.4775544,137.85335,-0.38084984,180.67404,33.356564,18.184544,2020-12-11 16:05:39.840,1607655939.84
735.065,-1.4782088,137.53879,-0.37988126,180.52773,33.324245,18.587704,2020-12-11 16:05:39.840,1607655939.84
734.8574,-1.4789633,137.87807,-0.37959218,180.41933,33.290848,18.614712,2020-12-11 16:05:39.840,1607655939.84
734.48584,-1.4789633,136.9276,-0.38084984,180.2378,33.259605,19.409727,2020-12-11 16:05:40.704,1607655940.704
734.11426,-1.4789835,137.15906,-0.38123876,180.10774,33.227287,18.970137,2020-12-11 16:05:40.704,1607655940.704
733.74634,-1.4784217,138.13644,-0.38075447,179.95874,33.196045,19.234047,2020-12-11 16:05:40.704,1607655940.704
733.3784,-1.478686,137.44667,-0.38056076,179.80974,33.162647,19.429867,2020-12-11 16:05:41.568,1607655941.568
732.934,-1.4798124,136.94559,-0.38036555,179.5849,33.13033,18.884054,2020-12-11 16:05:41.568,1607655941.568
732.46045,-1.4804547,136.94112,-0.38123876,179.31674,33.099087,18.581503,2020-12-11 16:05:41.568,1607655941.568
732.2674,-1.4813843,137.5972,-0.38191825,179.0811,33.065693,17.741875,2020-12-11 16:05:42.432,1607655942.432
731.8994,-1.4802042,136.73438,-0.38123876,178.92131,33.03337,18.885687,2020-12-11 16:05:42.432,1607655942.432
731.52423,-1.4814047,136.65125,-0.38075447,178.80215,32.999977,18.654734,2020-12-11 16:05:42.432,1607655942.432
731.1563,-1.4806565,137.18826,-0.3809482,178.67216,32.968735,18.32391,2020-12-11 16:05:42.432,1607655942.432
730.7847,-1.482017,137.2332,-0.3799796,178.55843,32.937492,18.912104,2020-12-11 16:05:43.296,1607655943.296
730.4168,-1.4802042,136.52544,-0.38007647,178.48802,32.904095,18.354076,2020-12-11 16:05:43.296,1607655943.296
729.987,-1.4798818,136.71866,-0.37988126,178.39325,32.872856,18.122831,2020-12-11 16:05:43.296,1607655943.296
729.49884,-1.4793005,136.68271,-0.38056076,178.2687,32.83946,18.152382,2020-12-11 16:05:44.160,1607655944.16
729.3058,-1.480184,136.121,-0.3797844,178.05751,32.80714,18.150768,2020-12-11 16:05:44.160,1607655944.16
728.9342,-1.4814047,136.99728,-0.38007647,177.79219,32.77482,18.945343,2020-12-11 16:05:44.160,1607655944.16
728.5626,-1.4817834,137.66461,-0.38056076,177.57292,32.7425,18.329601,2020-12-11 16:05:44.160,1607655944.16
728.1947,-1.4810371,135.35477,-0.38084984,177.34825,32.710182,19.081362,2020-12-11 16:05:45.024,1607655945.024
727.8232,-1.4814047,135.75473,-0.37939698,177.07758,32.677864,18.53872,2020-12-11 16:05:45.024,1607655945.024
727.397,-1.4810662,137.29834,-0.37939698,176.91519,32.645542,18.24509,2020-12-11 16:05:45.024,1607655945.024
726.91974,-1.4805442,136.38385,-0.37988126,176.80693,32.613224,18.65983,2020-12-11 16:05:45.888,1607655945.888
726.7267,-1.4807242,136.58609,-0.3806576,176.68515,32.580906,17.878273,2020-12-11 16:05:45.888,1607655945.888
726.3442,-1.480184,135.63791,-0.38133413,176.51466,32.548584,18.61573,2020-12-11 16:05:45.888,1607655945.888
725.9726,-1.4814047,136.19963,-0.38172305,176.31714,32.516266,18.250103,2020-12-11 16:05:45.888,1607655945.888
725.6047,-1.4806565,136.05582,-0.38133413,176.10068,32.483948,18.312881,2020-12-11 16:05:46.752,1607655946.752
725.23315,-1.4809487,136.88718,-0.38075447,175.9194,32.45163,18.570564,2020-12-11 16:05:46.752,1607655946.752
724.7887,-1.4810131,136.4468,-0.3804639,175.69485,32.418232,17.681376,2020-12-11 16:05:46.752,1607655946.752
724.3297,-1.4805442,135.97717,-0.37968904,175.54065,32.385914,17.81984,2020-12-11 16:05:47.616,1607655947.616
724.1221,-1.480184,135.60643,-0.37968904,175.37564,32.35467,18.473726,2020-12-11 16:05:47.616,1607655947.616
723.76874,-1.4795939,136.64003,-0.38056076,174.91583,32.321274,18.251062,2020-12-11 16:05:47.616,1607655947.616
723.38257,-1.4802042,136.65573,-0.38027018,173.6206,32.288956,19.100069,2020-12-11 16:05:47.616,1607655947.616
723.01105,-1.4806565,135.52328,-0.37959218,171.76933,32.255558,20.153498,2020-12-11 16:05:48.480,1607655948.48
722.6431,-1.4809487,134.8245,-0.38036555,169.73831,32.224316,19.15277,2020-12-11 16:05:48.480,1607655948.48
722.27155,-1.4801127,135.5278,-0.38133413,167.41458,32.191998,16.647787,2020-12-11 16:05:48.480,1607655948.48
721.8271,-1.4810131,135.83336,-0.38027018,165.29755,32.15968,16.659296,2020-12-11 16:05:49.344,1607655949.344
721.3645,-1.4817021,135.63562,-0.38017333,163.6966,32.125206,17.346891,2020-12-11 16:05:49.344,1607655949.344
721.16046,-1.4814047,135.74797,-0.38027018,162.55437,32.09181,17.49856,2020-12-11 16:05:49.344,1607655949.344
720.8071,-1.4807242,134.22906,-0.3804639,161.70874,32.05949,16.911352,2020-12-11 16:05:49.344,1607655949.344
720.41736,-1.4817834,135.3368,-0.3804639,161.09488,32.027172,16.20731,2020-12-11 16:05:50.208,1607655950.208
720.04944,-1.4810181,136.1524,-0.37988126,160.67224,31.992697,16.900446,2020-12-11 16:05:50.208,1607655950.208
719.67786,-1.4814047,135.29636,-0.38017333,160.34926,31.959301,17.09714,2020-12-11 16:05:50.208,1607655950.208
719.248,-1.4822137,134.90314,-0.38075447,160.09088,31.926981,16.4285,2020-12-11 16:05:51.072,1607655951.072
718.7781,-1.4805442,134.36388,-0.3799796,159.90788,31.893585,16.668587,2020-12-11 16:05:51.072,1607655951.072
718.57043,-1.4802042,135.28964,-0.3797844,159.70876,31.86019,16.676409,2020-12-11 16:05:51.072,1607655951.072
718.2025,-1.4802042,135.53227,-0.38007647,159.53116,31.82787,16.95056,2020-12-11 16:05:51.072,1607655951.072
717.831,-1.480184,135.88954,-0.3799796,159.38855,31.79555,17.345251,2020-12-11 16:05:51.936,1607655951.936
717.4594,-1.4806565,135.63562,-0.37852675,159.24596,31.762154,17.42023,2020-12-11 16:05:51.936,1607655951.936
717.1061,-1.4799399,133.82915,-0.3784284,159.07378,31.728758,16.335653,2020-12-11 16:05:51.936,1607655951.936
716.6616,-1.4798818,134.5414,-0.37852675,158.93388,31.69536,16.0575,2020-12-11 16:05:52.800,1607655952.8
716.1917,-1.4793005,135.91425,-0.37988126,158.76172,31.663042,15.696959,2020-12-11 16:05:52.800,1607655952.8
715.9804,-1.4789835,135.69855,-0.38027018,158.57072,31.630722,16.248722,2020-12-11 16:05:52.800,1607655952.8
715.6125,-1.4789835,134.94585,-0.3816262,158.41203,31.597326,16.265192,2020-12-11 16:05:53.664,1607655953.664
715.24457,-1.4777628,133.7415,-0.38123876,158.31252,31.562853,16.811014,2020-12-11 16:05:53.664,1607655953.664
714.87305,-1.478403,134.33469,-0.3811419,158.24797,31.530533,15.878262,2020-12-11 16:05:53.664,1607655953.664
714.5051,-1.4775261,134.93237,-0.3816262,158.23721,31.498215,15.996885,2020-12-11 16:05:53.664,1607655953.664
714.13354,-1.4789633,135.59297,-0.3818199,158.27486,31.463741,16.374441,2020-12-11 16:05:54.528,1607655954.528
713.70734,-1.478677,134.67174,-0.38201362,158.3152,31.431421,16.017849,2020-12-11 16:05:54.528,1607655954.528
713.2156,-1.4793005,133.20448,-0.3824979,158.28293,31.398026,16.623749,2020-12-11 16:05:54.528,1607655954.528
713.0261,-1.4777628,133.98866,-0.38143247,158.22375,31.365705,16.2703,2020-12-11 16:05:55.392,1607655955.392
712.65454,-1.4789163,135.37051,-0.38104504,158.1135,31.33231,16.37288,2020-12-11 16:05:55.392,1607655955.392
712.283,-1.479466,135.09189,-0.3804639,157.94406,31.298914,15.488039,2020-12-11 16:05:55.392,1607655955.392
711.9296,-1.4787483,133.49657,-0.38133413,157.82843,31.266594,15.76765,2020-12-11 16:05:55.392,1607655955.392
711.5471,-1.4777628,132.89438,-0.38104504,157.76926,31.234276,16.339195,2020-12-11 16:05:56.256,1607655956.256
711.1173,-1.478677,134.60432,-0.38056076,157.0863,31.1998,15.481199,2020-12-11 16:05:56.256,1607655956.256
710.64374,-1.4793667,134.63127,-0.38211048,155.69397,31.167482,15.325354,2020-12-11 16:05:56.256,1607655956.256
710.43243,-1.4802042,134.30994,-0.3816262,154.13307,31.133009,15.952423,2020-12-11 16:05:57.120,1607655957.12
710.05,-1.4801127,133.71228,-0.38259476,152.81998,31.099611,15.455354,2020-12-11 16:05:57.120,1607655957.12
709.53265,-1.4793862,132.3866,-0.38123876,152.26967,31.067293,14.982644,2020-12-11 16:05:57.120,1607655957.12
709.325,-1.4795486,134.62227,-0.3811419,151.81339,31.033895,14.582986,2020-12-11 16:05:57.120,1607655957.12
708.9717,-1.4798927,135.7592,-0.38123876,149.97289,31.0005,15.624255,2020-12-11 16:05:57.984,1607655957.984
708.5273,-1.4798818,133.8561,-0.3811419,145.62027,30.966026,17.963675,2020-12-11 16:05:57.984,1607655957.984
708.0537,-1.4793667,131.91699,-0.38220733,138.52335,30.933706,18.456028,2020-12-11 16:05:57.984,1607655957.984
707.84607,-1.4789835,132.39111,-0.38211048,134.77702,30.899233,16.635273,2020-12-11 16:05:58.848,1607655958.848
707.4745,-1.4801127,135.1413,-0.3809482,129.06378,30.86476,16.498775,2020-12-11 16:05:58.848,1607655958.848
707.12115,-1.4795297,134.50545,-0.38104504,121.42674,30.830286,16.007639,2020-12-11 16:05:58.848,1607655958.848
706.7314,-1.4817646,132.66747,-0.38143247,115.89004,30.794735,16.32496,2020-12-11 16:05:58.848,1607655958.848
706.36346,-1.4809487,132.46748,-0.38269162,112.887085,30.762415,14.911359,2020-12-11 16:05:59.712,1607655959.712
705.9336,-1.4798818,132.53717,-0.38191825,109.85803,30.726864,15.6045065,2020-12-11 16:05:59.712,1607655959.712
705.46,-1.4806342,133.48982,-0.3806576,104.720406,30.691313,15.100981,2020-12-11 16:05:59.712,1607655959.712
705.2524,-1.480743,133.7168,-0.38104504,97.92519,30.655762,14.677344,2020-12-11 16:06:00.576,1607655960.576
704.88086,-1.4813843,133.29213,-0.3806576,91.78976,30.619135,16.527931,2020-12-11 16:06:00.576,1607655960.576
704.51294,-1.481309,132.47871,-0.37901103,87.15305,30.585737,15.552526,2020-12-11 16:06:00.576,1607655960.576
704.15955,-1.4806565,132.59781,-0.37939698,83.92946,30.550186,15.286721,2020-12-11 16:06:00.576,1607655960.576
703.77344,-1.4809487,132.84499,-0.37959218,81.82077,30.514635,15.337409,2020-12-11 16:06:01.440,1607655961.44
703.41644,-1.4815552,133.39099,-0.3799796,79.99391,30.479084,15.601872,2020-12-11 16:06:01.440,1607655961.44
702.972,-1.4810864,133.60669,-0.3797844,78.466705,30.443533,15.25627,2020-12-11 16:06:01.440,1607655961.44
702.5021,-1.4804742,132.70792,-0.37823468,77.36959,30.407982,15.135849,2020-12-11 16:06:02.304,1607655962.304
702.29443,-1.4789835,131.86534,-0.3784284,76.41681,30.373508,15.414208,2020-12-11 16:06:02.304,1607655962.304
701.9229,-1.480184,132.48772,-0.3786236,75.542816,30.337957,15.07382,2020-12-11 16:06:02.304,1607655962.304
701.5659,-1.4807242,133.06519,-0.3786236,74.85741,30.302406,15.361364,2020-12-11 16:06:03.168,1607655963.168
701.19794,-1.4798927,133.3236,-0.37784725,74.34215,30.26578,15.333339,2020-12-11 16:06:03.168,1607655963.168
700.8155,-1.4789633,131.77094,-0.37765503,73.908035,30.231304,15.865504,2020-12-11 16:06:03.168,1607655963.168
700.38196,-1.4799018,132.46524,-0.37668496,73.591644,30.194677,15.85101,2020-12-11 16:06:03.168,1607655963.168
699.91205,-1.4793862,133.31459,-0.3777504,73.327576,30.16128,15.345542,2020-12-11 16:06:04.032,1607655964.032
699.719,-1.480184,133.46063,-0.37717074,73.08183,30.123575,16.087097,2020-12-11 16:06:04.032,1607655964.032
699.3474,-1.4806565,132.66522,-0.37823468,72.87009,30.0891,16.249863,2020-12-11 16:06:04.032,1607655964.032
698.9795,-1.4789835,131.6923,-0.37833154,72.73416,30.054626,16.093735,2020-12-11 16:06:04.896,1607655964.896
698.6079,-1.4795486,132.04509,-0.37920475,72.61915,30.019075,15.50157,2020-12-11 16:06:04.896,1607655964.896
698.22546,-1.4786669,132.64052,-0.3786236,72.4571,29.983524,15.896319,2020-12-11 16:06:04.896,1607655964.896
697.7956,-1.4798818,132.5731,-0.37745982,72.26892,29.946898,15.984855,2020-12-11 16:06:04.896,1607655964.896
697.322,-1.4793862,131.4429,-0.3772661,72.01019,29.910269,16.646482,2020-12-11 16:06:05.760,1607655965.76
697.1326,-1.4777628,131.97543,-0.37697554,71.819435,29.875795,16.152418,2020-12-11 16:06:05.760,1607655965.76
696.76105,-1.4789633,131.56648,-0.37697554,71.712296,29.840244,15.597973,2020-12-11 16:06:05.760,1607655965.76
696.3931,-1.478403,132.41806,-0.37765503,71.613,29.806847,14.99925,2020-12-11 16:06:06.624,1607655966.624
696.02155,-1.4796127,132.71916,-0.37784725,71.49542,29.770218,15.909556,2020-12-11 16:06:06.624,1607655966.624
695.64996,-1.4787483,132.30348,-0.37745982,71.505875,29.733591,16.548578,2020-12-11 16:06:06.624,1607655966.624
695.2675,-1.478896,131.51253,-0.3761053,71.586876,29.699116,16.086348,2020-12-11 16:06:06.624,1607655966.624
694.83765,-1.4786117,131.98216,-0.3772661,71.52416,29.662489,15.810277,2020-12-11 16:06:07.488,1607655967.488
694.3641,-1.4793005,132.7034,-0.37736297,71.36217,29.629091,15.318113,2020-12-11 16:06:07.488,1607655967.488
694.171,-1.4789633,131.77094,-0.37687868,71.17145,29.59354,15.667736,2020-12-11 16:06:07.488,1607655967.488
693.8031,-1.478403,132.47424,-0.37600696,70.97029,29.55799,15.622381,2020-12-11 16:06:08.352,1607655968.352
693.4352,-1.4784825,130.87668,-0.37649125,70.77959,29.522438,15.930534,2020-12-11 16:06:08.352,1607655968.352
693.0636,-1.4787483,131.08115,-0.37668496,70.58368,29.484734,15.171703,2020-12-11 16:06:08.352,1607655968.352
692.6957,-1.4789835,132.56186,-0.37649125,70.47137,29.452414,15.382721,2020-12-11 16:06:08.352,1607655968.352
